﻿ID de l'entité;Code INSEE;Date de mise à jour;Type d'entité;Nom de l'entité;Editeur de la source;Commune;Adresse;Code Postal;Coordonnées;Email;URL;Notes;EPCI;Département;Région
epci-2B123-01;2B123;2022-04-12;Epci;Communauté de communes - Fium'Orbu Castellu;La Direction de l'information légale et administrative (Premier ministre);Ghisonaccia;"[""Ghisonaccia"", ""675 route de Ghisoni""]";20240;42.016545, 9.397132;accueil@ccfc.corsica;http://www.ccfiumorbucastellu.corsica;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2A001;;;Afa;;;;;;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2B023;;;Asco;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B063;;;Carcheto-Brustico;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B152-01;2B152;2021-03-08;Mairie;Mairie - Luri;La Direction de l'information légale et administrative (Premier ministre);Luri;A Piazza;20228;42.8971786499, 9.4096660614;mairiedeluri@wanadoo.fr;http://www.luri.fr;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B329-01;2B329;2020-03-10;Mairie;Mairie - Tralonca;La Direction de l'information légale et administrative (Premier ministre);Tralonca;Le Village;20250;42.343284, 9.20756689999996;mairie-de-tralonca@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
prudhommes-2A004-01;2A004;2022-04-08;Prudhommes;Conseil de prud'hommes d'Ajaccio;Ministère de la Justice;AJACCIO;CHEMIN DE LORETO - Jardin du centre;20090;41.93184, 8.732546;mailto:cph-ajaccio@justice.fr;http://www.justice.gouv.fr/;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A284;;;Sollacaro;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2A061;;;Carbini;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
;2A295;;;Sant'Andréa-d'Orcino;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2B045;;;Bustanico;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B074;;;Casanova;;;;;;;;;CC du Centre Corse;HAUTE-CORSE;CORSE
;2B244;;;Popolasca;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B080-01;2B080;2020-03-09;Mairie;Mairie - Castifao;La Direction de l'information légale et administrative (Premier ministre);Castifao;Place du Village;20218;42.504205, 9.113006;mairie-de-castifao@wanadoo.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B248-01;2B248;2021-03-08;Mairie;Mairie - Prato-di-Giovellina;La Direction de l'information légale et administrative (Premier ministre);Prato-di-Giovellina;Prato Mezzo;20218;42.4246673584, 9.16335964203;mairieprato@orange.fr;http://www.pratodigiovellina.fr;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B304-01;2B304;2021-03-08;Mairie;Mairie - San-Lorenzo;La Direction de l'information légale et administrative (Premier ministre);San-Lorenzo;Lieu-dit Tribio;20244;42.3838691711, 9.28895568848;mairie.sanlorenzo@gmail.com;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2A004-01;2A004;2021-03-08;Mairie;Mairie - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""Avenue Antoine-Serafini"", ""BP 412""]";20304;41.9186477661, 8.73687934875;mairie@ajaccio.fr;http://www.ajaccio.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A065-01;2A065;2021-03-08;Mairie;Mairie - Cargèse;La Direction de l'information légale et administrative (Premier ministre);Cargèse;"[""Rue Marbeuf"", ""BP 1""]";20130;42.1347671, 8.5952744;mairie@cargese.corsica;http://www.cargese.corsica;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
cio-2B096-01;2B096;2021-01-22;Cio;Centre d’information et d’orientation (CIO) - Corte;La Direction de l'information légale et administrative (Premier ministre);Corte;"[""Bâtiment Jean-Toussaint-Desanti"", ""Avenue du 9-Septembre""]";20250;42.3015972, 9.1550608;cio-corte@ac-corse.fr;https://www.education.gouv.fr/annuaire/2b-haute-corse/corte/cio/centre-d-information-et-d-orientation-de-corte.html;;CC du Centre Corse;HAUTE-CORSE;CORSE
mairie-2B192-01;2B192;2021-03-08;Mairie;Mairie - Olmo;La Direction de l'information légale et administrative (Premier ministre);Olmo;"[""Mairie Casa Cumula"", ""18 quartier de Funtana""]";20290;42.3356403, 9.5310207;mairieolmo@orange.fr;http://www.olmo.fr;;CC de Marana-Golo;HAUTE-CORSE;CORSE
mairie-2B230-01;2B230;2021-03-08;Mairie;Mairie - Piève;La Direction de l'information légale et administrative (Premier ministre);Piève;Village;20246;42.580395, 9.2870899;mairie-de-pieve@orange.fr;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
mairie-2B239-01;2B239;2021-03-08;Mairie;Mairie - Poggio-d'Oletta;La Direction de l'information légale et administrative (Premier ministre);Poggio-d'Oletta;Poggio-d'Oletta;20232;42.639503479, 9.36229705811;mairie@upoghjudoletta.fr;http://www.upoghjudoletta.fr;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
msap-2B033-01;2B033;2022-03-10;Msap;France Services - Bastia;La Direction de l’information légale et administrative (Premier ministre);Bastia;"[""Bastia Place d'Armes"", ""Place Vincetti""]";20200;42.69254, 9.44976;bastia-place-d-armes@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CA de Bastia;HAUTE-CORSE;CORSE
msap-2B342-01;2B342;2022-02-23;Msap;France Services - Ventiseri;La Direction de l'information légale et administrative (Premier ministre);Ventiseri;"[""Pont de Travo"", ""Bureau de poste""]";20240;41.912621, 9.38888;ventiseri@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2B147;;;Lozzi;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B157;;;Mazzola;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B339-01;2B339;2022-02-17;Mairie;Mairie - Vallica;La Direction de l'information légale et administrative (Premier ministre);Vallica;Village;20259;42.521068573, 9.05119514465;mairiedevallica@nordnet.fr;http://vallica.info;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
epci-2A130-01;2A130;2022-04-12;Epci;Communauté de communes - La Pieve de l'Ornano et du Taravo;La Direction de l'information légale et administrative (Premier ministre);Porticcio;428 boulevard Marie-Jeanne-Bozzi;20166;41.8873825, 8.803258;ccpieveornano@orange.fr;http://www.pieveornano.fr;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2A021-01;2A021;2021-03-08;Mairie;Mairie - Argiusta-Moriccio;La Direction de l'information légale et administrative (Premier ministre);Argiusta-Moriccio;Le Bourg;20140;41.815631, 9.025083;mairie.argiusta@orange.fr;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
permanence_juridique-2B123-01;2B123;2021-09-02;Permanence juridique;Point-justice - relais d'accès au droit de Ghisonaccia (plaine orientale);Ministère de la Justice;GHISONACCIA;Maison des services départementaux, avenue du 9 septembre;20240;42.018018, 9.406865;;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2B042;;;Borgo;;;;;;;;;CC de Marana-Golo;HAUTE-CORSE;CORSE
;2B057;;;Canale-di-Verde;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2B083;;;Castirla;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B097;;;Costa;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
mairie-2A324-01;2A324;2021-03-08;Mairie;Mairie - Tavera;La Direction de l'information légale et administrative (Premier ministre);Tavera;Corso;20163;42.0687484741, 9.0152349472;mairiedetavera@wanadoo.fr;;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
msap-2A249-01;2A249;2022-03-10;Msap;France Services - Propriano;La Direction de l’information légale et administrative (Premier ministre);Propriano;"[""Port de Plaisance"", ""Propriano/Sartene""]";20110;41.675976, 8.903456;franceservices@ccsvt.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2B224-01;2B224;2021-03-08;Mairie;Mairie - Pietracorbara;La Direction de l'information légale et administrative (Premier ministre);Pietracorbara;Hameau Oreta;20233;42.8445281982, 9.44696712494;mairie.pietracorbara@wanadoo.fr;http://www.pietracorbara.corsica;;CC du Cap Corse;HAUTE-CORSE;CORSE
;2A191;;;Olmiccia;;;;;;;;;CC de l'Alta Rocca;CORSE-DU-SUD;CORSE
;2A259;;;Rezza;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2B305;;;San-Martino-di-Lota;;;;;;;;;CA de Bastia;HAUTE-CORSE;CORSE
;2B012;;;Altiani;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2B135;;;Isolaccio-di-Fiumorbo;;;;;;;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
;2B299;;;San-Gavino-d'Ampugnani;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2B366;;;Chisa;;;;;;;;;CC de Fium'orbu Castellu;HAUTE-CORSE;CORSE
msap-2A212-01;2A212;2022-02-23;Msap;France Services - Piana;La Direction de l'information légale et administrative (Premier ministre);Piana;"[""Bureau de poste"", ""Place de la Fontaine""]";20115;42.237756, 8.637608;msap.piana@laposte.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
mairie-2B155-01;2B155;2017-05-10;Mairie;Mairie - Matra;La Direction de l'information légale et administrative (Premier ministre);Matra;Aleria;20270;42.1392503, 9.4783816;mairie.matra@wanadoo.fr;;;CC de l'Oriente;HAUTE-CORSE;CORSE
te-2A004-01;2A004;2021-12-14;Te;Tribunal pour enfants d'Ajaccio;Ministère de la Justice;AJACCIO CEDEX 1;4 BOULEVARD MASSERIA;20181;41.925745, 8.737213;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A331;;;Urbalacone;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2B037;;;Biguglia;;;;;;;;;CC de Marana-Golo;HAUTE-CORSE;CORSE
;2B178;;;Nonza;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B207-01;2B207;2021-03-08;Mairie;Mairie - Penta-di-Casinca;La Direction de l'information légale et administrative (Premier ministre);Penta-di-Casinca;Route de la Mer;20213;42.467145, 9.459962;mairie.pentadicasinca@wanadoo.fr;http://www.pentadicasinca.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B346-01;2B346;2021-03-08;Mairie;Mairie - Vescovato;La Direction de l'information légale et administrative (Premier ministre);Vescovato;Place Luce-de-Casabianca;20215;42.492576, 9.439183;mairie@vescovato.fr;http://www.vescovato.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
cci-2B033-01;2B033;2021-07-27;Cci;Chambre de commerce et d'industrie (CCI) 20 - Haute-Corse - Siège de Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia Cedex;1 Rue Adolphe Landry;20293;42.7026704, 9.45259;contact@ccihc.fr;http://www.ccihc.fr;;CA de Bastia;HAUTE-CORSE;CORSE
;2B016;;;Antisanti;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2B106;;;Érone;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2B202;;;Parata;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
;2A127;;;Giuncheto;;;;;;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
;2A174;;;Murzo;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2A197;;;Osani;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
conciliateur_fiscal-2A004-01;2A004;2021-12-20;Conciliateur fiscal;Conciliateur fiscal départemental - Corse-du-Sud;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""6, parc Cunéo-d'Ornano"", ""BP 50123""]";20177;;conciliateurfiscal2a@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
maia-2A004-01;2A004;2013-11-26;Maia;Mission d'accueil et d'information des associations (MAIA) -  Corse-du-Sud;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 9;"[""18, avenue Colonel-Colonna-d'Ornano"", ""CS 10005""]";20704;41.9296703, 8.7346138;christian.osty@corse-du-sud.gouv.fr;http://www.maiassociations2a.com;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
mairie-2A038-01;2A038;2021-03-08;Mairie;Mairie - Bilia;La Direction de l'information légale et administrative (Premier ministre);Bilia;Village;20100;41.6245536804, 8.90653324127;mairiebilia@wanadoo.fr;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2A266-01;2A266;2021-03-03;Mairie;Mairie - Salice;La Direction de l'information légale et administrative (Premier ministre);Salice;Cadastella;20121;42.119846344, 8.90058994293;mairie.salice@orange.fr;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2B221;;;Piedipartino;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B147-01;2B147;2021-03-08;Mairie;Mairie - Lozzi;La Direction de l'information légale et administrative (Premier ministre);Lozzi;Village;20224;42.344423, 9.00336300000004;cumuna-lozzi@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B356-01;2B356;2021-03-08;Mairie;Mairie - Zalana;La Direction de l'information légale et administrative (Premier ministre);Zalana;Place de l'Église;20272;42.2625312805, 9.37290382385;mairiedezalana@wanadoo.fr;;;CC de l'Oriente;HAUTE-CORSE;CORSE
;2B030;;;Barrettali;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
;2B081;;;Castiglione;;;;;;;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2A041-01;2A041;2021-03-08;Mairie;Mairie - Bonifacio;La Direction de l'information légale et administrative (Premier ministre);Bonifacio;12 place de l'Europe;20169;41.3869486, 9.1583892;;http://www.bonifacio-mairie.fr;;CC du Sud Corse;CORSE-DU-SUD;CORSE
msa-2A004-01;2A004;2022-06-23;Msa;Mutualité sociale agricole (MSA) Corse - accueil d'Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 9;"[""Pernicaggio"", ""CS 70407""]";20705;41.953984, 8.800507;;https://corse.msa.fr/lfp;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
sie-2A004-01;2A004;2016-11-17;Sie;Service des impôts des entreprises du centre des finances publiques d'Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""BP 409"", ""6 parc Cuneo-d'Ornano""]";20195;41.919229, 8.738635;sie.ajaccio@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
cicas-2B033-01;2B033;2021-09-20;Cicas;Centre d'information de conseil et d'accueil des salariés (Cicas) - Haute-Corse;La Direction de l'information légale et administrative (Premier ministre);Bastia;"[""Résidence Alta-Vista"", ""Bâtiment B"", ""Rue Paratojo""]";20200;42.7037149, 9.4401862;;https://www.cicas.agirc-arrco.fr/;;CA de Bastia;HAUTE-CORSE;CORSE
permanence_juridique-2A211-01;2A211;2021-09-02;Permanence juridique;Point-justice - relais d'accès au droit de Petreto-Bicchisano;Ministère de la Justice;PETRETO BICCHISANO;Hôtel de Ville - Penta;20140;45.273863, 2.032489;;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2B058-01;2B058;2021-03-08;Mairie;Mairie - Canari;La Direction de l'information légale et administrative (Premier ministre);Canari;Place du Clocher;20217;42.8451843262, 9.33582019806;mairiecanari@wanadoo.fr;http://www.canarivillage.com;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B183-01;2B183;2021-03-08;Mairie;Mairie - Ogliastro;La Direction de l'information légale et administrative (Premier ministre);Ogliastro;Marine d'Albo;20217;42.8175468445, 9.34962558746;mairieogliastru@wanadoo.fr;http://www.mairie-ogliastro.com;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2B223-01;2B223;2021-03-08;Mairie;Mairie - Pietralba;La Direction de l'information légale et administrative (Premier ministre);Pietralba;Village;20218;42.545647, 9.185779;mairie-de-pietralba@wanadoo.fr;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
mairie-2B299-01;2B299;2020-03-10;Mairie;Mairie - San-Gavino-d'Ampugnani;La Direction de l'information légale et administrative (Premier ministre);San-Gavino-d'Ampugnani;Lieu-dit Poggio;20213;42.4131, 9.4233;commune-san-gavino-dampugnani@orange.fr;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
mairie-2B317-01;2B317;2020-03-10;Mairie;Mairie - Santa-Reparata-di-Moriani;La Direction de l'information légale et administrative (Premier ministre);Santa-Reparata-di-Moriani;Hameau de Penti;20230;42.3558959961, 9.45026779175;commune-santa-reparata-moriani@orange.fr;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
mairie-2B319-01;2B319;2018-05-09;Mairie;Mairie - Talasani;La Direction de l'information légale et administrative (Premier ministre);Talasani;Lieu-dit Figaretto;20230;42.4094009399, 9.47902488708;mairietalasani@wanadoo.fr;;;CC de la Costa Verde;HAUTE-CORSE;CORSE
pif-2B134-01;2B134;2021-09-20;Pif;Point info famille - Île-Rousse;La Direction de l'information légale et administrative (Premier ministre);L'Île-Rousse;"[""Centre Jean-Simi"", ""Association PAJE"", ""Point d’accès multimédia""]";20220;42.63651, 8.937046;;https://www.unaf.fr;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
;2B152;;;Luri;;;;;;;;;CC du Cap Corse;HAUTE-CORSE;CORSE
mairie-2A035-01;2A035;2020-03-10;Mairie;Mairie - Belvédère-Campomoro;La Direction de l'information légale et administrative (Premier ministre);Belvédère-Campomoro;Hôtel de Ville;20110;41.6290893555, 8.81599712372;mairiebelvederecampomoro@wanadoo.fr;;;CC du Sartenais Valinco Taravo;CORSE-DU-SUD;CORSE
mairie-2A104-01;2A104;2021-03-08;Mairie;Mairie - Eccica-Suarella;La Direction de l'information légale et administrative (Premier ministre);Eccica-Suarella;Place de la Mairie;20117;41.924283, 8.824173;mairie.eccicasuarella@wanadoo.fr;;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
gendarmerie-2B207-01;2B207;2019-01-22;Gendarmerie;Brigade de gendarmerie - Penta-di-Casinca;La Direction de l'information légale et administrative (Premier ministre);Penta-di-Casinca;Allée E Fureste Folelli;20213;42.46647996, 9.45938966;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
cij-2A247-01;2A247;2020-10-08;Cij;Point information jeunesse - Porto-Vecchio;La Direction de l'information légale et administrative (Premier ministre);Porto-Vecchio;Rue Vincentellu-d'Istria;20137;41.582698822, 9.27544975281;milopovosudcorse@ml-corse.corsica;http://www.cidj.com;;CC du Sud Corse;CORSE-DU-SUD;CORSE
gendarmerie-2A228-01;2A228;2019-01-22;Gendarmerie;Brigade de gendarmerie - Pietrosella;La Direction de l'information légale et administrative (Premier ministre);Pietrosella;Lieu-dit Ruppione;20166;41.836696, 8.84575700000005;https://www.contacterlagendarmerie.fr;http://www.gendarmerie.interieur.gouv.fr;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2A348-01;2A348;2021-03-08;Mairie;Mairie - Vico;La Direction de l'information légale et administrative (Premier ministre);Vico;Place Casanelli;20160;42.166567, 8.797796;mairie.vico@orange.fr;http://www.mairie-vico.fr;Pendant la crise sanitaire accueil ouvert sur rendez-vous uniquement pour les passeports et cartes d'identité.;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
msap-2A209-01;2A209;2022-02-23;Msap;France Services - Peri;La Direction de l'information légale et administrative (Premier ministre);Peri;"[""Facciata Rossa"", ""Annexe Mairie""]";20167;42.003395, 8.856552;peri@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
hypotheque-2B033-01;2B033;2020-12-07;Hypotheque;Service de la publicité foncière et de l'enregistrement (SPFE) - Bastia;La Direction de l'information légale et administrative (Premier ministre);Bastia;"[""Centre des Finances Publiques"", ""11 avenue Jean Zuccarelli""]";20200;42.703174, 9.443408;spf.bastia@dgfip.finances.gouv.fr;http://www.impots.gouv.fr;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B361-01;2B361;2021-03-08;Mairie;Mairie - Zilia;La Direction de l'information légale et administrative (Premier ministre);Zilia;Hôtel de Ville;20214;42.5306243896, 8.90057373047;mairie.zilia380@orange.fr;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
msap-2B205-01;2B205;2022-03-24;Msap;France Services - Patrimonio;La Direction de l'information légale et administrative (Premier ministre);Patrimonio;Canale;20253;42.696831, 9.361881;patrimonio@france-services.gouv.fr;https://www.cohesion-territoires.gouv.fr/france-services;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
;2A108;;;Évisa;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2B217;;;Piazzole;;;;;;;;;CC de la Castagniccia-Casinca;HAUTE-CORSE;CORSE
permanence_juridique-2A247-01;2A247;2021-09-02;Permanence juridique;Point-justice - Point d'accès au droit du quartier prioritaire de Pifano à Porto-Vecchio;Ministère de la Justice;PORTO VECCHIO;Pifano 2 - Bât. C - RDC;20137;41.592109, 9.276153;;;;CC du Sud Corse;CORSE-DU-SUD;CORSE
mairie-2B055-01;2B055;2021-03-08;Mairie;Mairie - Campitello;La Direction de l'information légale et administrative (Premier ministre);Campitello;4 Chjassu-Di-Panicale;20252;42.525208, 9.313894;commune.campitello@orange.fr;http://www.campitello.fr;;CC de Marana-Golo;HAUTE-CORSE;CORSE
mairie-2B177-01;2B177;2020-03-10;Mairie;Mairie - Noceta;La Direction de l'information légale et administrative (Premier ministre);Noceta;Noceta;20242;42.1622487, 9.0803975;commune-noceta@orange.fr;;;CC du Centre Corse;HAUTE-CORSE;CORSE
mairie-2B263-01;2B263;2021-03-08;Mairie;Mairie - Rospigliani;La Direction de l'information légale et administrative (Premier ministre);Rospigliani;Rospigliani;20242;42.1888389587, 9.23065376282;commune.de.rospigliani@orange.fr;;;CC du Centre Corse;HAUTE-CORSE;CORSE
;2B298;;;Saint-Florent;;;;;;;;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
permanence_juridique-2B134-01;2B134;2021-09-02;Permanence juridique;Point-justice - relais d'accès au droit de la Balagne sur l'Ile Rousse;Ministère de la Justice;ILE ROUSSE;Cente communal Jean Simi, 6 avenue Paul Doumer;20220;42.632282, 8.942297;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
permanence_juridique-2A359-01;2A359;2021-09-02;Permanence juridique;Point-justice - relais d'accès au droit de Zicavo;Ministère de la Justice;ZICAVO;Hôtel de Ville - Quart. Eglise;20132;45.273863, 2.032489;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
mairie-2B051-01;2B051;2021-03-08;Mairie;Mairie - Cambia;La Direction de l'information légale et administrative (Premier ministre);Cambia;Le Village;20244;42.3638991, 9.2937677;cambia.mairie@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
mairie-2B165-01;2B165;2020-03-10;Mairie;Mairie - Moncale;La Direction de l'information légale et administrative (Premier ministre);Moncale;Place de l'Église;20214;42.5098381042, 8.83692359924;moncale.mairie@wanadoo.fr;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
mairie-2B235-01;2B235;2021-03-08;Mairie;Mairie - Pioggiola;La Direction de l'information légale et administrative (Premier ministre);Pioggiola;Village;20259;42.5377311707, 8.99823665619;mairiepioggiola@orange.fr;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
mairie-2B275-01;2B275;2021-03-08;Mairie;Mairie - Sermano;La Direction de l'information légale et administrative (Premier ministre);Sermano;Village;20212;42.314655304, 9.26708316803;mairiedesermano@orange.fr;;;CC Pasquale Paoli;HAUTE-CORSE;CORSE
;2A017;;;Appietto;;;;;;;;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
;2A094;;;Corrano;;;;;;;;;CC de la Pieve de l'Ornano;CORSE-DU-SUD;CORSE
;2A104;;;Eccica-Suarella;;;;;;;;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
;2B150;;;Lumio;;;;;;;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
;2B231;;;Pigna;;;;;;;;;CC de l'Ile-Rousse - Balagne;HAUTE-CORSE;CORSE
;2B010;;;Algajola;;;;;;;;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
;2B328;;;Tox;;;;;;;;;CC de l'Oriente;HAUTE-CORSE;CORSE
cci-2A004-01;2A004;2021-07-26;Cci;Chambre de commerce et d'industrie (CCI) 2A - Corse-du-Sud - Siège d'Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio Cedex 1;"[""Hôtel Consulaire"", ""Quai l'Herminier""]";20180;41.9221000671, 8.74094963074;;http://www.2a.cci.fr;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
fr-renov-2A004-01;2A004;2022-06-08;Fr-renov;Espace conseil France Rénov' - Ajaccio;La Direction de l'information légale et administrative (Premier ministre);Ajaccio;"[""18 rue Antoine Sollacaro"", ""Immeuble Alban Bât.G et H"", ""Maison de l'habitat durable""]";20000;41.92908, 8.73836;habitatdurable@ca-ajaccien.fr;https://www.ca-ajaccien.corsica/maison-de-lhabitat-durable-mhd/;;CA du Pays Ajaccien;CORSE-DU-SUD;CORSE
bureau_de_douane-2B353-01;2B353;2019-01-08;Bureau de douane;Bureau de douane - Bastia - Port;La Direction de l'information légale et administrative (Premier ministre);Ville Di Pietrabugno;"[""Port de commerce de Bastia"", ""Batiment des douanes"", ""BP 54""]";20416;42.705934, 9.453462;r-bastia-port@douane.finances.gouv.fr;https://www.douane.gouv.fr;;CA de Bastia;HAUTE-CORSE;CORSE
mairie-2B185-01;2B185;2020-03-10;Mairie;Mairie - Oletta;La Direction de l'information légale et administrative (Premier ministre);Oletta;Le Village;20232;42.631849, 9.358393;merria@oletta.fr;http://www.oletta.fr;;CC Nebbiu - Conca d'Oro;HAUTE-CORSE;CORSE
sip-2B050-01;2B050;2018-02-16;Sip;Service des impôts des particuliers du centre des finances publiques de Calvi;La Direction de l'information légale et administrative (Premier ministre);Calvi;Chemin de Santore;20260;42.5583399, 8.7519774;;http://www.impots.gouv.fr;;CC de Calvi Balagne;HAUTE-CORSE;CORSE
;2A060;;;Cannelle;;;;;;;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
;2A330;;;Ucciani;;;;;;;;;CC Celavu-Prunelli;CORSE-DU-SUD;CORSE
mairie-2A028-01;2A028;2021-03-08;Mairie;Mairie - Balogna;La Direction de l'information légale et administrative (Premier ministre);Balogna;U Canale;20160;42.179058075, 8.78035831451;mairie.balogna@orange.fr;;;CC Spelunca-Liamone;CORSE-DU-SUD;CORSE
